Participant.Private.ID,condition,logMAR,totAttempt,totCorrect,percCorrect
5647580,clear,0.10000000000000009,4,4,1
5647580,clear,0,9,8,0.8888888888888888
5647580,clear,-0.09999999999999987,8,6,0.75
5647580,clear,-0.19999999999999996,9,4,0.4444444444444444
5647903,blur,1,1,1,1
5647903,blur,0.9000000000000001,1,1,1
5647903,blur,0.8,1,1,1
5647903,blur,0.7000000000000001,1,1,1
5647903,blur,0.6000000000000001,1,1,1
5647903,blur,0.5000000000000001,1,1,1
5647903,blur,0.40000000000000013,1,1,1
5647903,blur,0.30000000000000004,2,2,1
5647903,blur,0.20000000000000007,3,3,1
5647903,blur,0.10000000000000009,7,6,0.8571428571428571
5647903,blur,0,9,8,0.8888888888888888
5647903,blur,-0.09999999999999987,8,3,0.375
5647903,blur,-0.19999999999999996,4,1,0.25
5647903,clear,1,1,1,1
5647903,clear,0.9000000000000001,1,1,1
5647903,clear,0.8,1,1,1
5647903,clear,0.7000000000000001,1,1,1
5647903,clear,0.6000000000000001,1,1,1
5647903,clear,0.5000000000000001,1,1,1
5647903,clear,0.40000000000000013,1,1,1
5647903,clear,0.30000000000000004,1,1,1
5647903,clear,0.20000000000000007,3,3,1
5647903,clear,0.10000000000000009,4,4,1
5647903,clear,0,10,8,0.8
5647903,clear,-0.09999999999999987,8,6,0.75
5647903,clear,-0.19999999999999996,7,1,0.14285714285714285
5658031,blur,1,1,1,1
5658031,blur,0.9000000000000001,1,1,1
5658031,blur,0.8,1,1,1
5658031,blur,0.7000000000000001,1,1,1
5658031,blur,0.6000000000000001,1,1,1
5658031,blur,0.5000000000000001,1,1,1
5658031,blur,0.40000000000000013,1,1,1
5658031,blur,0.30000000000000004,2,2,1
5658031,blur,0.20000000000000007,3,3,1
5658031,blur,0.10000000000000009,9,8,0.8888888888888888
5658031,blur,0,9,8,0.8888888888888888
5658031,blur,-0.09999999999999987,8,2,0.25
5658031,blur,-0.19999999999999996,2,0,0
5658031,clear,1,1,1,1
5658031,clear,0.9000000000000001,1,1,1
5658031,clear,0.8,1,1,1
5658031,clear,0.7000000000000001,1,1,1
5658031,clear,0.6000000000000001,1,1,1
5658031,clear,0.5000000000000001,1,1,1
5658031,clear,0.40000000000000013,1,1,1
5658031,clear,0.30000000000000004,3,3,1
5658031,clear,0.20000000000000007,7,7,1
5658031,clear,0.10000000000000009,11,9,0.8181818181818182
5658031,clear,0,8,4,0.5
5658031,clear,-0.09999999999999987,4,0,0
5668370,blur,1,1,1,1
5668370,blur,0.9000000000000001,1,1,1
5668370,blur,0.8,1,1,1
5668370,blur,0.7000000000000001,1,1,1
5668370,blur,0.6000000000000001,1,1,1
5668370,blur,0.5000000000000001,1,1,1
5668370,blur,0.40000000000000013,1,1,1
5668370,blur,0.30000000000000004,2,2,1
5668370,blur,0.20000000000000007,7,7,1
5668370,blur,0.10000000000000009,9,8,0.8888888888888888
5668370,blur,0,9,4,0.4444444444444444
5668370,blur,-0.09999999999999987,4,2,0.5
5668370,blur,-0.19999999999999996,2,1,0.5
5668370,clear,1,1,1,1
5668370,clear,0.9000000000000001,1,1,1
5668370,clear,0.8,1,1,1
5668370,clear,0.7000000000000001,1,1,1
5668370,clear,0.6000000000000001,1,1,1
5668370,clear,0.5000000000000001,1,1,1
5668370,clear,0.40000000000000013,1,1,1
5668370,clear,0.30000000000000004,3,3,1
5668370,clear,0.20000000000000007,6,6,1
5668370,clear,0.10000000000000009,8,6,0.75
5668370,clear,0,8,5,0.625
5668370,clear,-0.09999999999999987,5,3,0.6
5668370,clear,-0.19999999999999996,3,1,0.3333333333333333
5669715,blur,1,1,1,1
5669715,blur,0.9000000000000001,1,1,1
5669715,blur,0.8,1,1,1
5669715,blur,0.7000000000000001,1,1,1
5669715,blur,0.6000000000000001,1,1,1
5669715,blur,0.5000000000000001,2,2,1
5669715,blur,0.40000000000000013,4,4,1
5669715,blur,0.30000000000000004,7,6,0.8571428571428571
5669715,blur,0.20000000000000007,7,5,0.7142857142857143
5669715,blur,0.10000000000000009,8,4,0.5
5669715,blur,0,4,3,0.75
5669715,blur,-0.09999999999999987,3,0,0
5669715,clear,1,1,1,1
5669715,clear,0.9000000000000001,1,1,1
5669715,clear,0.8,1,1,1
5669715,clear,0.7000000000000001,1,1,1
5669715,clear,0.6000000000000001,1,1,1
5669715,clear,0.5000000000000001,1,1,1
5669715,clear,0.40000000000000013,5,5,1
5669715,clear,0.30000000000000004,9,9,1
5669715,clear,0.20000000000000007,10,6,0.6
5669715,clear,0.10000000000000009,7,3,0.42857142857142855
5669715,clear,0,2,1,0.5
5669715,clear,-0.09999999999999987,1,0,0
5670717,blur,1,1,1,1
5670717,blur,0.9000000000000001,1,1,1
5670717,blur,0.8,1,1,1
5670717,blur,0.7000000000000001,1,1,1
5670717,blur,0.6000000000000001,1,1,1
5670717,blur,0.5000000000000001,1,1,1
5670717,blur,0.40000000000000013,1,1,1
5670717,blur,0.30000000000000004,2,2,1
5670717,blur,0.20000000000000007,3,3,1
5670717,blur,0.10000000000000009,6,5,0.8333333333333334
5670717,blur,0,8,7,0.875
5670717,blur,-0.09999999999999987,7,4,0.5714285714285714
5670717,blur,-0.19999999999999996,7,3,0.42857142857142855
5670717,clear,1,1,1,1
5670717,clear,0.9000000000000001,1,1,1
5670717,clear,0.8,1,1,1
5670717,clear,0.7000000000000001,1,1,1
5670717,clear,0.6000000000000001,1,1,1
5670717,clear,0.5000000000000001,1,1,1
5670717,clear,0.40000000000000013,1,1,1
5670717,clear,0.30000000000000004,1,1,1
5670717,clear,0.20000000000000007,2,2,1
5670717,clear,0.10000000000000009,3,3,1
5670717,clear,0,9,8,0.8888888888888888
5670717,clear,-0.09999999999999987,7,6,0.8571428571428571
5670717,clear,-0.19999999999999996,11,5,0.45454545454545453
5688378,blur,1,1,1,1
5688378,blur,0.9000000000000001,1,1,1
5688378,blur,0.8,1,1,1
5688378,blur,0.7000000000000001,1,1,1
5688378,blur,0.6000000000000001,1,1,1
5688378,blur,0.5000000000000001,1,1,1
5688378,blur,0.40000000000000013,1,1,1
5688378,blur,0.30000000000000004,1,1,1
5688378,blur,0.20000000000000007,8,8,1
5688378,blur,0.10000000000000009,8,8,1
5688378,blur,0,10,3,0.3
5688378,blur,-0.09999999999999987,3,2,0.6666666666666666
5688378,blur,-0.19999999999999996,3,1,0.3333333333333333
5688378,clear,1,1,1,1
5688378,clear,0.9000000000000001,1,1,1
5688378,clear,0.8,1,1,1
5688378,clear,0.7000000000000001,1,1,1
5688378,clear,0.6000000000000001,1,1,1
5688378,clear,0.5000000000000001,1,1,1
5688378,clear,0.40000000000000013,1,1,1
5688378,clear,0.30000000000000004,2,2,1
5688378,clear,0.20000000000000007,4,4,1
5688378,clear,0.10000000000000009,7,6,0.8571428571428571
5688378,clear,0,9,7,0.7777777777777778
5688378,clear,-0.09999999999999987,7,4,0.5714285714285714
5688378,clear,-0.19999999999999996,4,0,0
5693459,blur,1,1,1,1
5693459,blur,0.9000000000000001,1,1,1
5693459,blur,0.8,1,1,1
5693459,blur,0.7000000000000001,1,1,1
5693459,blur,0.6000000000000001,1,1,1
5693459,blur,0.5000000000000001,1,1,1
5693459,blur,0.40000000000000013,1,1,1
5693459,blur,0.30000000000000004,1,1,1
5693459,blur,0.20000000000000007,7,7,1
5693459,blur,0.10000000000000009,11,11,1
5693459,blur,0,10,4,0.4
5693459,blur,-0.09999999999999987,4,0,0
5693459,clear,1,1,1,1
5693459,clear,0.9000000000000001,1,1,1
5693459,clear,0.8,1,1,1
5693459,clear,0.7000000000000001,1,1,1
5693459,clear,0.6000000000000001,1,1,1
5693459,clear,0.5000000000000001,1,1,1
5693459,clear,0.40000000000000013,1,1,1
5693459,clear,0.30000000000000004,1,1,1
5693459,clear,0.20000000000000007,1,1,1
5693459,clear,0.10000000000000009,9,9,1
5693459,clear,0,10,10,1
5693459,clear,-0.09999999999999987,10,2,0.2
5693459,clear,-0.19999999999999996,2,0,0
5693659,blur,1,1,1,1
5693659,blur,0.9000000000000001,1,1,1
5693659,blur,0.8,1,1,1
5693659,blur,0.7000000000000001,1,1,1
5693659,blur,0.6000000000000001,1,1,1
5693659,blur,0.5000000000000001,1,1,1
5693659,blur,0.40000000000000013,1,1,1
5693659,blur,0.30000000000000004,2,2,1
5693659,blur,0.20000000000000007,5,5,1
5693659,blur,0.10000000000000009,8,7,0.875
5693659,blur,0,9,6,0.6666666666666666
5693659,blur,-0.09999999999999987,6,2,0.3333333333333333
5693659,blur,-0.19999999999999996,3,1,0.3333333333333333
5693659,clear,1,1,1,1
5693659,clear,0.9000000000000001,1,1,1
5693659,clear,0.8,1,1,1
5693659,clear,0.7000000000000001,1,1,1
5693659,clear,0.6000000000000001,1,1,1
5693659,clear,0.5000000000000001,1,1,1
5693659,clear,0.40000000000000013,1,1,1
5693659,clear,0.30000000000000004,2,2,1
5693659,clear,0.20000000000000007,5,5,1
5693659,clear,0.10000000000000009,9,8,0.8888888888888888
5693659,clear,0,9,6,0.6666666666666666
5693659,clear,-0.09999999999999987,6,2,0.3333333333333333
5693659,clear,-0.19999999999999996,2,0,0
5704264,blur,1,1,1,1
5704264,blur,0.9000000000000001,1,1,1
5704264,blur,0.8,1,1,1
5704264,blur,0.7000000000000001,1,1,1
5704264,blur,0.6000000000000001,1,1,1
5704264,blur,0.5000000000000001,1,1,1
5704264,blur,0.40000000000000013,2,2,1
5704264,blur,0.30000000000000004,3,3,1
5704264,blur,0.20000000000000007,8,7,0.875
5704264,blur,0.10000000000000009,8,7,0.875
5704264,blur,0,8,3,0.375
5704264,blur,-0.09999999999999987,3,2,0.6666666666666666
5704264,blur,-0.19999999999999996,2,1,0.5
5704264,clear,1,1,1,1
5704264,clear,0.9000000000000001,1,1,1
5704264,clear,0.8,1,1,1
5704264,clear,0.7000000000000001,1,1,1
5704264,clear,0.6000000000000001,1,1,1
5704264,clear,0.5000000000000001,1,1,1
5704264,clear,0.40000000000000013,1,1,1
5704264,clear,0.30000000000000004,2,2,1
5704264,clear,0.20000000000000007,2,2,1
5704264,clear,0.10000000000000009,10,9,0.9
5704264,clear,0,9,9,1
5704264,clear,-0.09999999999999987,9,1,0.1111111111111111
5704264,clear,-0.19999999999999996,1,0,0
5765743,blur,1,1,1,1
5765743,blur,0.9000000000000001,1,1,1
5765743,blur,0.8,1,1,1
5765743,blur,0.7000000000000001,1,1,1
5765743,blur,0.6000000000000001,1,1,1
5765743,blur,0.5000000000000001,1,1,1
5765743,blur,0.40000000000000013,1,1,1
5765743,blur,0.30000000000000004,1,1,1
5765743,blur,0.20000000000000007,5,5,1
5765743,blur,0.10000000000000009,6,6,1
5765743,blur,0,10,6,0.6
5765743,blur,-0.09999999999999987,6,4,0.6666666666666666
5765743,blur,-0.19999999999999996,5,1,0.2
5765743,clear,1,1,1,1
5765743,clear,0.9000000000000001,1,1,1
5765743,clear,0.8,1,1,1
5765743,clear,0.7000000000000001,1,1,1
5765743,clear,0.6000000000000001,1,1,1
5765743,clear,0.5000000000000001,1,1,1
5765743,clear,0.40000000000000013,1,1,1
5765743,clear,0.30000000000000004,1,1,1
5765743,clear,0.20000000000000007,1,1,1
5765743,clear,0.10000000000000009,5,5,1
5765743,clear,0,10,10,1
5765743,clear,-0.09999999999999987,10,5,0.5
5765743,clear,-0.19999999999999996,6,1,0.16666666666666666
5770699,blur,1,1,1,1
5770699,blur,0.9000000000000001,1,1,1
5770699,blur,0.8,1,1,1
5770699,blur,0.7000000000000001,1,1,1
5770699,blur,0.6000000000000001,1,1,1
5770699,blur,0.5000000000000001,1,1,1
5770699,blur,0.40000000000000013,2,2,1
5770699,blur,0.30000000000000004,6,6,1
5770699,blur,0.20000000000000007,9,8,0.8888888888888888
5770699,blur,0.10000000000000009,10,5,0.5
5770699,blur,0,5,2,0.4
5770699,blur,-0.09999999999999987,2,0,0
5770699,clear,1,1,1,1
5770699,clear,0.9000000000000001,1,1,1
5770699,clear,0.8,1,1,1
5770699,clear,0.7000000000000001,1,1,1
5770699,clear,0.6000000000000001,1,1,1
5770699,clear,0.5000000000000001,1,1,1
5770699,clear,0.40000000000000013,1,1,1
5770699,clear,0.30000000000000004,1,1,1
5770699,clear,0.20000000000000007,5,5,1
5770699,clear,0.10000000000000009,8,8,1
5770699,clear,0,10,6,0.6
5770699,clear,-0.09999999999999987,6,3,0.5
5770699,clear,-0.19999999999999996,3,0,0
5781722,blur,1,1,1,1
5781722,blur,0.9000000000000001,1,1,1
5781722,blur,0.8,1,1,1
5781722,blur,0.7000000000000001,1,1,1
5781722,blur,0.6000000000000001,1,1,1
5781722,blur,0.5000000000000001,1,1,1
5781722,blur,0.40000000000000013,1,1,1
5781722,blur,0.30000000000000004,1,1,1
5781722,blur,0.20000000000000007,4,4,1
5781722,blur,0.10000000000000009,8,8,1
5781722,blur,0,10,7,0.7
5781722,blur,-0.09999999999999987,7,3,0.42857142857142855
5781722,blur,-0.19999999999999996,3,0,0
5781722,clear,1,1,1,1
5781722,clear,0.9000000000000001,1,1,1
5781722,clear,0.8,1,1,1
5781722,clear,0.7000000000000001,1,1,1
5781722,clear,0.6000000000000001,1,1,1
5781722,clear,0.5000000000000001,1,1,1
5781722,clear,0.40000000000000013,1,1,1
5781722,clear,0.30000000000000004,1,1,1
5781722,clear,0.20000000000000007,4,4,1
5781722,clear,0.10000000000000009,9,9,1
5781722,clear,0,10,7,0.7
5781722,clear,-0.09999999999999987,7,2,0.2857142857142857
5781722,clear,-0.19999999999999996,2,0,0
5789390,blur,1,1,1,1
5789390,blur,0.9000000000000001,1,1,1
5789390,blur,0.8,1,1,1
5789390,blur,0.7000000000000001,1,1,1
5789390,blur,0.6000000000000001,1,1,1
5789390,blur,0.5000000000000001,1,1,1
5789390,blur,0.40000000000000013,1,1,1
5789390,blur,0.30000000000000004,2,2,1
5789390,blur,0.20000000000000007,3,3,1
5789390,blur,0.10000000000000009,6,5,0.8333333333333334
5789390,blur,0,9,8,0.8888888888888888
5789390,blur,-0.09999999999999987,8,4,0.5
5789390,blur,-0.19999999999999996,5,1,0.2
5789390,clear,1,1,1,1
5789390,clear,0.9000000000000001,1,1,1
5789390,clear,0.8,1,1,1
5789390,clear,0.7000000000000001,1,1,1
5789390,clear,0.6000000000000001,1,1,1
5789390,clear,0.5000000000000001,1,1,1
5789390,clear,0.40000000000000013,1,1,1
5789390,clear,0.30000000000000004,1,1,1
5789390,clear,0.20000000000000007,4,4,1
5789390,clear,0.10000000000000009,7,7,1
5789390,clear,0,9,6,0.6666666666666666
5789390,clear,-0.09999999999999987,6,3,0.5
5789390,clear,-0.19999999999999996,6,3,0.5
5791526,blur,1,1,1,1
5791526,blur,0.9000000000000001,1,1,1
5791526,blur,0.8,1,1,1
5791526,blur,0.7000000000000001,1,1,1
5791526,blur,0.6000000000000001,1,1,1
5791526,blur,0.5000000000000001,1,1,1
5791526,blur,0.40000000000000013,1,1,1
5791526,blur,0.30000000000000004,4,4,1
5791526,blur,0.20000000000000007,9,9,1
5791526,blur,0.10000000000000009,11,8,0.7272727272727273
5791526,blur,0,7,2,0.2857142857142857
5791526,blur,-0.09999999999999987,2,0,0
5791526,clear,1,1,1,1
5791526,clear,0.9000000000000001,1,1,1
5791526,clear,0.8,1,1,1
5791526,clear,0.7000000000000001,1,1,1
5791526,clear,0.6000000000000001,1,1,1
5791526,clear,0.5000000000000001,1,1,1
5791526,clear,0.40000000000000013,1,1,1
5791526,clear,0.30000000000000004,1,1,1
5791526,clear,0.20000000000000007,6,6,1
5791526,clear,0.10000000000000009,11,11,1
5791526,clear,0,10,5,0.5
5791526,clear,-0.09999999999999987,5,0,0
5792031,blur,1,1,1,1
5792031,blur,0.9000000000000001,1,1,1
5792031,blur,0.8,1,1,1
5792031,blur,0.7000000000000001,1,1,1
5792031,blur,0.6000000000000001,1,1,1
5792031,blur,0.5000000000000001,1,1,1
5792031,blur,0.40000000000000013,1,1,1
5792031,blur,0.30000000000000004,3,3,1
5792031,blur,0.20000000000000007,8,8,1
5792031,blur,0.10000000000000009,11,9,0.8181818181818182
5792031,blur,0,8,3,0.375
5792031,blur,-0.09999999999999987,3,0,0
5792031,clear,1,1,1,1
5792031,clear,0.9000000000000001,1,1,1
5792031,clear,0.8,1,1,1
5792031,clear,0.7000000000000001,1,1,1
5792031,clear,0.6000000000000001,1,1,1
5792031,clear,0.5000000000000001,1,1,1
5792031,clear,0.40000000000000013,2,2,1
5792031,clear,0.30000000000000004,2,2,1
5792031,clear,0.20000000000000007,6,5,0.8333333333333334
5792031,clear,0.10000000000000009,8,8,1
5792031,clear,0,9,5,0.5555555555555556
5792031,clear,-0.09999999999999987,5,2,0.4
5792031,clear,-0.19999999999999996,2,0,0
5792635,blur,1,1,1,1
5792635,blur,0.9000000000000001,1,1,1
5792635,blur,0.8,1,1,1
5792635,blur,0.7000000000000001,1,1,1
5792635,blur,0.6000000000000001,1,1,1
5792635,blur,0.5000000000000001,1,1,1
5792635,blur,0.40000000000000013,1,1,1
5792635,blur,0.30000000000000004,2,2,1
5792635,blur,0.20000000000000007,4,4,1
5792635,blur,0.10000000000000009,9,8,0.8888888888888888
5792635,blur,0,9,7,0.7777777777777778
5792635,blur,-0.09999999999999987,7,2,0.2857142857142857
5792635,blur,-0.19999999999999996,2,0,0
5792635,clear,1,1,1,1
5792635,clear,0.9000000000000001,1,1,1
5792635,clear,0.8,1,1,1
5792635,clear,0.7000000000000001,1,1,1
5792635,clear,0.6000000000000001,1,1,1
5792635,clear,0.5000000000000001,1,1,1
5792635,clear,0.40000000000000013,1,1,1
5792635,clear,0.30000000000000004,3,3,1
5792635,clear,0.20000000000000007,4,4,1
5792635,clear,0.10000000000000009,9,7,0.7777777777777778
5792635,clear,0,8,7,0.875
5792635,clear,-0.09999999999999987,7,2,0.2857142857142857
5792635,clear,-0.19999999999999996,2,0,0
5793287,blur,1,1,1,1
5793287,blur,0.9000000000000001,1,1,1
5793287,blur,0.8,1,1,1
5793287,blur,0.7000000000000001,1,1,1
5793287,blur,0.6000000000000001,1,1,1
5793287,blur,0.5000000000000001,1,1,1
5793287,blur,0.40000000000000013,1,1,1
5793287,blur,0.30000000000000004,1,1,1
5793287,blur,0.20000000000000007,3,3,1
5793287,blur,0.10000000000000009,5,5,1
5793287,blur,0,10,7,0.7
5793287,blur,-0.09999999999999987,7,5,0.7142857142857143
5793287,blur,-0.19999999999999996,7,2,0.2857142857142857
5793287,clear,1,1,1,1
5793287,clear,0.9000000000000001,1,1,1
5793287,clear,0.8,1,1,1
5793287,clear,0.7000000000000001,1,1,1
5793287,clear,0.6000000000000001,1,1,1
5793287,clear,0.5000000000000001,1,1,1
5793287,clear,0.40000000000000013,1,1,1
5793287,clear,0.30000000000000004,1,1,1
5793287,clear,0.20000000000000007,3,3,1
5793287,clear,0.10000000000000009,5,5,1
5793287,clear,0,10,8,0.8
5793287,clear,-0.09999999999999987,8,6,0.75
5793287,clear,-0.19999999999999996,6,0,0
